Medicine_ID,Medicine_Name,Category,Manufacturer,Is_Critical,Month,Opening_Stock,Restock_Qty,Monthly_Demand,Fulfilled_Demand,Stockout_Units,Stockout_Flag,Closing_Stock,Lead_Time_Days,Unit_Cost_INR,Holding_Cost_Percent,Ordering_Cost_INR,Shelf_Life_Months
MED0379,Carbamazepine 500mg Tablet,Anesthetic,Cipla,No,2025-12,1069,2648,2283,2283,0,No,1434,10,344.02,0.24,327.21,6
MED0379,Carbamazepine 500mg Tablet,Anesthetic,Cipla,No,2026-01,1434,2245,2038,2038,0,No,1641,10,344.02,0.24,319.38,6
MED0379,Carbamazepine 500mg Tablet,Anesthetic,Cipla,No,2026-02,1641,1890,2554,2554,0,No,977,10,344.02,0.24,327.18,6
MED0379,Carbamazepine 500mg Tablet,Anesthetic,Cipla,No,2026-03,977,2464,2342,2342,0,No,1099,10,344.02,0.24,325.45,6
MED0379,Carbamazepine 500mg Tablet,Anesthetic,Cipla,No,2026-04,1099,2127,2234,2234,0,No,992,10,344.02,0.24,323.16,6
MED0379,Carbamazepine 500mg Tablet,Anesthetic,Cipla,No,2026-05,992,3177,2654,2654,0,No,1515,10,344.02,0.24,326.41,6
MED0379,Carbamazepine 500mg Tablet,Anesthetic,Cipla,No,2026-06,1515,2662,2243,2243,0,No,1934,10,344.02,0.24,325.23,6
MED0379,Carbamazepine 500mg Tablet,Anesthetic,Cipla,No,2026-07,1934,2040,2605,2605,0,No,1369,10,344.02,0.24,328.25,6
MED0380,Hydrochlorothiazide 100mg Drops,Antibiotic,GSK,Yes,2025-08,400,2323,1945,1945,0,No,778,5,471.93,0.13,297.78,9
MED0380,Hydrochlorothiazide 100mg Drops,Antibiotic,GSK,Yes,2025-09,778,1142,1609,1609,0,No,311,5,471.93,0.13,289.55,9
MED0380,Hydrochlorothiazide 100mg Drops,Antibiotic,GSK,Yes,2025-10,311,1414,1204,1204,0,No,521,5,471.93,0.13,295.44,9
MED0380,Hydrochlorothiazide 100mg Drops,Antibiotic,GSK,Yes,2025-11,521,699,927,927,0,No,293,5,471.93,0.13,303.7,9
MED0380,Hydrochlorothiazide 100mg Drops,Antibiotic,GSK,Yes,2025-12,293,1000,851,851,0,No,442,5,471.93,0.13,306.49,9
MED0380,Hydrochlorothiazide 100mg Drops,Antibiotic,GSK,Yes,2026-01,442,751,831,831,0,No,362,5,471.93,0.13,315.02,9
MED0380,Hydrochlorothiazide 100mg Drops,Antibiotic,GSK,Yes,2026-02,362,1127,1053,1053,0,No,436,5,471.93,0.13,308.48,9
MED0380,Hydrochlorothiazide 100mg Drops,Antibiotic,GSK,Yes,2026-03,436,1066,1338,1338,0,No,164,5,471.93,0.13,308.06,9
MED0380,Hydrochlorothiazide 100mg Drops,Antibiotic,GSK,Yes,2026-04,164,0,2044,164,1880,Yes,0,5,450.8,0.13,309.97,9
MED0380,Hydrochlorothiazide 100mg Drops,Antibiotic,GSK,Yes,2026-05,0,2365,2468,2365,103,Yes,0,5,450.8,0.13,311.5,9
MED0380,Hydrochlorothiazide 100mg Drops,Antibiotic,GSK,Yes,2026-06,0,2210,2370,2210,160,Yes,0,5,450.8,0.13,309.65,9
MED0380,Hydrochlorothiazide 100mg Drops,Antibiotic,GSK,Yes,2026-07,0,2444,1891,1891,0,No,553,5,450.8,0.13,306.61,9
MED0381,Metformin 1g Capsule,Cardiac,Biocon,Yes,2025-08,1934,0,3862,1934,1928,Yes,0,10,247.39,0.17,122.46,18
MED0381,Metformin 1g Capsule,Cardiac,Biocon,Yes,2025-09,0,2718,2688,2688,0,No,30,10,247.39,0.17,121.62,18
MED0381,Metformin 1g Capsule,Cardiac,Biocon,Yes,2025-10,30,2860,2331,2331,0,No,559,10,247.39,0.17,119.02,18
MED0381,Metformin 1g Capsule,Cardiac,Biocon,Yes,2025-11,559,1423,1766,1766,0,No,216,10,247.39,0.17,120.83,18
MED0381,Metformin 1g Capsule,Cardiac,Biocon,Yes,2025-12,216,2115,1877,1877,0,No,454,10,247.39,0.17,118.58,18
MED0381,Metformin 1g Capsule,Cardiac,Biocon,Yes,2026-01,454,2257,1829,1829,0,No,882,10,247.39,0.17,115.17,18
MED0381,Metformin 1g Capsule,Cardiac,Biocon,Yes,2026-02,882,1697,2007,2007,0,No,572,10,247.39,0.17,115.57,18
MED0381,Metformin 1g Capsule,Cardiac,Biocon,Yes,2026-03,572,0,2257,572,1685,Yes,0,10,247.39,0.17,116.3,18
MED0381,Metformin 1g Capsule,Cardiac,Biocon,Yes,2026-04,0,2513,3474,2513,961,Yes,0,10,248.59,0.17,119.17,18
MED0381,Metformin 1g Capsule,Cardiac,Biocon,Yes,2026-05,0,3969,4566,3969,597,Yes,0,10,248.59,0.17,119.76,18
MED0381,Metformin 1g Capsule,Cardiac,Biocon,Yes,2026-06,0,3864,4252,3864,388,Yes,0,10,248.59,0.17,118.57,18
MED0381,Metformin 1g Capsule,Cardiac,Biocon,Yes,2026-07,0,3292,3192,3192,0,No,100,10,248.59,0.17,120.91,18
MED0382,Metronidazole 100mg Capsule,Antibiotic,Dr Reddy's,Yes,2025-08,30,260,222,222,0,No,68,2,588.87,0.15,81.21,36
MED0382,Metronidazole 100mg Capsule,Antibiotic,Dr Reddy's,Yes,2025-09,68,208,208,208,0,No,68,2,588.87,0.15,79.06,36
MED0382,Metronidazole 100mg Capsule,Antibiotic,Dr Reddy's,Yes,2025-10,68,210,216,216,0,No,62,2,588.87,0.15,79.4,36
MED0382,Metronidazole 100mg Capsule,Antibiotic,Dr Reddy's,Yes,2025-11,62,179,217,217,0,No,24,2,588.87,0.15,81.49,36
MED0382,Metronidazole 100mg Capsule,Antibiotic,Dr Reddy's,Yes,2025-12,24,168,233,192,41,Yes,0,2,588.87,0.15,80.96,36
MED0382,Metronidazole 100mg Capsule,Antibiotic,Dr Reddy's,Yes,2026-01,0,225,221,221,0,No,4,2,588.87,0.15,79.92,36
MED0382,Metronidazole 100mg Capsule,Antibiotic,Dr Reddy's,Yes,2026-02,4,233,196,196,0,No,41,2,588.87,0.15,78.1,36
MED0382,Metronidazole 100mg Capsule,Antibiotic,Dr Reddy's,Yes,2026-03,41,237,197,197,0,No,81,2,588.87,0.15,76.32,36
MED0382,Metronidazole 100mg Capsule,Antibiotic,Dr Reddy's,Yes,2026-04,81,200,183,183,0,No,98,2,606.9,0.15,75.98,36
MED0382,Metronidazole 100mg Capsule,Antibiotic,Dr Reddy's,Yes,2026-05,98,202,190,190,0,No,110,2,606.9,0.15,76.47,36
MED0382,Metronidazole 100mg Capsule,Antibiotic,Dr Reddy's,Yes,2026-06,110,189,200,200,0,No,99,2,606.9,0.15,74.32,36
MED0382,Metronidazole 100mg Capsule,Antibiotic,Dr Reddy's,Yes,2026-07,99,237,190,190,0,No,146,2,606.9,0.15,76.57,36
MED0383,Insulin Glargine 2.5mg Suspension,Antidiabetic,Abbott,Yes,2025-08,689,1541,1387,1387,0,No,843,14,32.71,0.2,250.95,24
MED0383,Insulin Glargine 2.5mg Suspension,Antidiabetic,Abbott,Yes,2025-09,843,1606,1247,1247,0,No,1202,14,32.71,0.2,252.32,24
MED0383,Insulin Glargine 2.5mg Suspension,Antidiabetic,Abbott,Yes,2025-10,1202,708,793,793,0,No,1117,14,32.71,0.2,257.51,24
MED0383,Insulin Glargine 2.5mg Suspension,Antidiabetic,Abbott,Yes,2025-11,1117,390,550,550,0,No,957,14,32.71,0.2,250.87,24
MED0383,Insulin Glargine 2.5mg Suspension,Antidiabetic,Abbott,Yes,2025-12,957,447,553,553,0,No,851,14,32.71,0.2,250.5,24
MED0383,Insulin Glargine 2.5mg Suspension,Antidiabetic,Abbott,Yes,2026-01,851,541,584,584,0,No,808,14,32.71,0.2,252.56,24
MED0383,Insulin Glargine 2.5mg Suspension,Antidiabetic,Abbott,Yes,2026-02,808,492,522,522,0,No,778,14,32.71,0.2,257.76,24
MED0383,Insulin Glargine 2.5mg Suspension,Antidiabetic,Abbott,Yes,2026-03,778,0,636,636,0,No,142,14,32.71,0.2,262.24,24
MED0383,Insulin Glargine 2.5mg Suspension,Antidiabetic,Abbott,Yes,2026-04,142,528,656,656,0,No,14,14,34.56,0.2,258.72,24
MED0383,Insulin Glargine 2.5mg Suspension,Antidiabetic,Abbott,Yes,2026-05,14,0,804,14,790,Yes,0,14,34.56,0.2,265.69,24
MED0383,Insulin Glargine 2.5mg Suspension,Antidiabetic,Abbott,Yes,2026-06,0,0,1412,0,1412,Yes,0,14,34.56,0.2,259.75,24
MED0383,Insulin Glargine 2.5mg Suspension,Antidiabetic,Abbott,Yes,2026-07,0,1391,1523,1391,132,Yes,0,14,34.56,0.2,265.68,24
MED0384,Bisacodyl 250mg Syrup,Respiratory,Sun Pharma,No,2025-08,192,217,266,266,0,No,143,7,772.53,0.18,80.52,9
MED0384,Bisacodyl 250mg Syrup,Respiratory,Sun Pharma,No,2025-09,143,223,281,281,0,No,85,7,772.53,0.18,78.88,9
MED0384,Bisacodyl 250mg Syrup,Respiratory,Sun Pharma,No,2025-10,85,0,311,85,226,Yes,0,7,772.53,0.18,80.01,9
MED0384,Bisacodyl 250mg Syrup,Respiratory,Sun Pharma,No,2025-11,0,283,384,283,101,Yes,0,7,772.53,0.18,77.68,9
MED0384,Bisacodyl 250mg Syrup,Respiratory,Sun Pharma,No,2025-12,0,641,558,558,0,No,83,7,772.53,0.18,77.2,9
MED0384,Bisacodyl 250mg Syrup,Respiratory,Sun Pharma,No,2026-01,83,0,586,83,503,Yes,0,7,772.53,0.18,77.28,9
MED0384,Bisacodyl 250mg Syrup,Respiratory,Sun Pharma,No,2026-02,0,623,493,493,0,No,130,7,772.53,0.18,77.69,9
MED0384,Bisacodyl 250mg Syrup,Respiratory,Sun Pharma,No,2026-03,130,0,330,130,200,Yes,0,7,772.53,0.18,79.9,9
MED0384,Bisacodyl 250mg Syrup,Respiratory,Sun Pharma,No,2026-04,0,195,262,195,67,Yes,0,7,772.53,0.18,80.77,9
MED0384,Bisacodyl 250mg Syrup,Respiratory,Sun Pharma,No,2026-05,0,166,208,166,42,Yes,0,7,772.53,0.18,80.68,9
MED0384,Bisacodyl 250mg Syrup,Respiratory,Sun Pharma,No,2026-06,0,0,255,0,255,Yes,0,7,772.53,0.18,82.25,9
MED0384,Bisacodyl 250mg Syrup,Respiratory,Sun Pharma,No,2026-07,0,0,239,0,239,Yes,0,7,772.53,0.18,84.54,9
MED0385,Adrenaline 10ml Injection,Antidiabetic,Alkem,No,2025-08,473,3623,4419,4096,323,Yes,0,3,324.56,0.16,101.58,6
MED0385,Adrenaline 10ml Injection,Antidiabetic,Alkem,No,2025-09,0,4715,4060,4060,0,No,655,3,324.56,0.16,98.52,6
MED0385,Adrenaline 10ml Injection,Antidiabetic,Alkem,No,2025-10,655,3804,4433,4433,0,No,26,3,324.56,0.16,101.61,6
MED0385,Adrenaline 10ml Injection,Antidiabetic,Alkem,No,2025-11,26,2758,3789,2784,1005,Yes,0,3,324.56,0.16,98.96,6
MED0385,Adrenaline 10ml Injection,Antidiabetic,Alkem,No,2025-12,0,5026,4242,4242,0,No,784,3,324.56,0.16,100.97,6
MED0385,Adrenaline 10ml Injection,Antidiabetic,Alkem,No,2026-01,784,4797,4174,4174,0,No,1407,3,324.56,0.16,99.56,6
MED0385,Adrenaline 10ml Injection,Antidiabetic,Alkem,No,2026-02,1407,3339,3800,3800,0,No,946,3,324.56,0.16,97.21,6
MED0385,Adrenaline 10ml Injection,Antidiabetic,Alkem,No,2026-03,946,4784,3768,3768,0,No,1962,3,324.56,0.16,96.83,6
MED0385,Adrenaline 10ml Injection,Antidiabetic,Alkem,No,2026-04,1962,4561,4244,4244,0,No,2279,3,324.56,0.16,97.75,6
MED0385,Adrenaline 10ml Injection,Antidiabetic,Alkem,No,2026-05,2279,4051,4229,4229,0,No,2101,3,324.56,0.16,96.99,6
MED0385,Adrenaline 10ml Injection,Antidiabetic,Alkem,No,2026-06,2101,3199,3516,3516,0,No,1784,3,324.56,0.16,94.14,6
MED0385,Adrenaline 10ml Injection,Antidiabetic,Alkem,No,2026-07,1784,3600,4684,4684,0,No,700,3,324.56,0.16,94.78,6
MED0386,Cefixime 50mg Drops,Antidiabetic,Alkem,No,2025-08,95,555,520,520,0,No,130,4,271.72,0.13,190.71,9
MED0386,Cefixime 50mg Drops,Antidiabetic,Alkem,No,2025-09,130,437,524,524,0,No,43,4,271.72,0.13,195.54,9
MED0386,Cefixime 50mg Drops,Antidiabetic,Alkem,No,2025-10,43,332,458,375,83,Yes,0,4,271.72,0.13,194.14,9
MED0386,Cefixime 50mg Drops,Antidiabetic,Alkem,No,2025-11,0,383,453,383,70,Yes,0,4,271.72,0.13,190.73,9
MED0386,Cefixime 50mg Drops,Antidiabetic,Alkem,No,2025-12,0,411,458,411,47,Yes,0,4,271.72,0.13,190.04,9
MED0386,Cefixime 50mg Drops,Antidiabetic,Alkem,No,2026-01,0,470,521,470,51,Yes,0,4,271.72,0.13,184.61,9
MED0386,Cefixime 50mg Drops,Antidiabetic,Alkem,No,2026-02,0,417,586,417,169,Yes,0,4,271.72,0.13,188.46,9
MED0386,Cefixime 50mg Drops,Antidiabetic,Alkem,No,2026-03,0,605,516,516,0,No,89,4,271.72,0.13,192.38,9
MED0386,Cefixime 50mg Drops,Antidiabetic,Alkem,No,2026-04,89,588,582,582,0,No,95,4,271.72,0.13,193.44,9
MED0386,Cefixime 50mg Drops,Antidiabetic,Alkem,No,2026-05,95,619,492,492,0,No,222,4,271.72,0.13,191.68,9
MED0386,Cefixime 50mg Drops,Antidiabetic,Alkem,No,2026-06,222,529,524,524,0,No,227,4,271.72,0.13,195.28,9
MED0386,Cefixime 50mg Drops,Antidiabetic,Alkem,No,2026-07,227,363,486,486,0,No,104,4,271.72,0.13,195.94,9
MED0387,Hydrogen Peroxide 50mg Syrup,Vitamin/Supplement,Cipla,No,2025-08,614,2323,1929,1929,0,No,1008,7,756.05,0.23,142.8,12
MED0387,Hydrogen Peroxide 50mg Syrup,Vitamin/Supplement,Cipla,No,2025-09,1008,1679,1754,1754,0,No,933,7,756.05,0.23,145.73,12
MED0387,Hydrogen Peroxide 50mg Syrup,Vitamin/Supplement,Cipla,No,2025-10,933,1620,1474,1474,0,No,1079,7,756.05,0.23,146.91,12
MED0387,Hydrogen Peroxide 50mg Syrup,Vitamin/Supplement,Cipla,No,2025-11,1079,1992,1695,1695,0,No,1376,7,756.05,0.23,149.47,12
MED0387,Hydrogen Peroxide 50mg Syrup,Vitamin/Supplement,Cipla,No,2025-12,1376,1478,1503,1503,0,No,1351,7,756.05,0.23,150.36,12
MED0387,Hydrogen Peroxide 50mg Syrup,Vitamin/Supplement,Cipla,No,2026-01,1351,1291,1736,1736,0,No,906,7,756.05,0.23,149.59,12
MED0387,Hydrogen Peroxide 50mg Syrup,Vitamin/Supplement,Cipla,No,2026-02,906,1931,1702,1702,0,No,1135,7,756.05,0.23,153.71,12
MED0387,Hydrogen Peroxide 50mg Syrup,Vitamin/Supplement,Cipla,No,2026-03,1135,1652,1553,1553,0,No,1234,7,756.05,0.23,154.08,12
MED0387,Hydrogen Peroxide 50mg Syrup,Vitamin/Supplement,Cipla,No,2026-04,1234,1762,1513,1513,0,No,1483,7,756.05,0.23,155.03,12
MED0387,Hydrogen Peroxide 50mg Syrup,Vitamin/Supplement,Cipla,No,2026-05,1483,1889,1902,1902,0,No,1470,7,756.05,0.23,152.52,12
MED0387,Hydrogen Peroxide 50mg Syrup,Vitamin/Supplement,Cipla,No,2026-06,1470,1316,1510,1510,0,No,1276,7,756.05,0.23,153.65,12
MED0387,Hydrogen Peroxide 50mg Syrup,Vitamin/Supplement,Cipla,No,2026-07,1276,1153,1441,1441,0,No,988,7,756.05,0.23,154.29,12
MED0388,Nitroglycerin 250mg Capsule,Emergency/Critical Care,Intas,No,2025-08,240,2567,2879,2807,72,Yes,0,3,761.93,0.17,245.32,12
MED0388,Nitroglycerin 250mg Capsule,Emergency/Critical Care,Intas,No,2025-09,0,2899,2956,2899,57,Yes,0,3,761.93,0.17,240.45,12
MED0388,Nitroglycerin 250mg Capsule,Emergency/Critical Care,Intas,No,2025-10,0,1656,1629,1629,0,No,27,3,761.93,0.17,233.64,12
MED0388,Nitroglycerin 250mg Capsule,Emergency/Critical Care,Intas,No,2025-11,27,1482,1312,1312,0,No,197,3,761.93,0.17,235.25,12
MED0388,Nitroglycerin 250mg Capsule,Emergency/Critical Care,Intas,No,2025-12,197,1416,1142,1142,0,No,471,3,761.93,0.17,239.33,12
MED0388,Nitroglycerin 250mg Capsule,Emergency/Critical Care,Intas,No,2026-01,471,918,1223,1223,0,No,166,3,761.93,0.17,239.69,12
MED0388,Nitroglycerin 250mg Capsule,Emergency/Critical Care,Intas,No,2026-02,166,1136,1266,1266,0,No,36,3,761.93,0.17,235.47,12
MED0388,Nitroglycerin 250mg Capsule,Emergency/Critical Care,Intas,No,2026-03,36,1241,1274,1274,0,No,3,3,761.93,0.17,238.04,12
MED0388,Nitroglycerin 250mg Capsule,Emergency/Critical Care,Intas,No,2026-04,3,1387,1705,1390,315,Yes,0,3,761.93,0.17,231.55,12
MED0388,Nitroglycerin 250mg Capsule,Emergency/Critical Care,Intas,No,2026-05,0,1562,1980,1562,418,Yes,0,3,761.93,0.17,230.65,12
MED0388,Nitroglycerin 250mg Capsule,Emergency/Critical Care,Intas,No,2026-06,0,2181,2734,2181,553,Yes,0,3,761.93,0.17,225.45,12
MED0388,Nitroglycerin 250mg Capsule,Emergency/Critical Care,Intas,No,2026-07,0,0,2926,0,2926,Yes,0,3,761.93,0.17,223.24,12
MED0389,Enoxaparin 2.5mg Inhaler,Vitamin/Supplement,Alkem,No,2025-08,735,1644,1734,1734,0,No,645,7,202.23,0.26,92.35,6
MED0389,Enoxaparin 2.5mg Inhaler,Vitamin/Supplement,Alkem,No,2025-09,645,1515,1596,1596,0,No,564,7,202.23,0.26,90.62,6
MED0389,Enoxaparin 2.5mg Inhaler,Vitamin/Supplement,Alkem,No,2025-10,564,1835,1829,1829,0,No,570,7,202.23,0.26,89.96,6
MED0389,Enoxaparin 2.5mg Inhaler,Vitamin/Supplement,Alkem,No,2025-11,570,1559,1581,1581,0,No,548,7,202.23,0.26,87.35,6
MED0389,Enoxaparin 2.5mg Inhaler,Vitamin/Supplement,Alkem,No,2025-12,548,1900,1764,1764,0,No,684,7,202.23,0.26,86.76,6
MED0389,Enoxaparin 2.5mg Inhaler,Vitamin/Supplement,Alkem,No,2026-01,684,1548,1868,1868,0,No,364,7,202.23,0.26,86.83,6
MED0389,Enoxaparin 2.5mg Inhaler,Vitamin/Supplement,Alkem,No,2026-02,364,1397,1475,1475,0,No,286,7,202.23,0.26,86.73,6
MED0389,Enoxaparin 2.5mg Inhaler,Vitamin/Supplement,Alkem,No,2026-03,286,1542,1765,1765,0,No,63,7,202.23,0.26,86.05,6
MED0389,Enoxaparin 2.5mg Inhaler,Vitamin/Supplement,Alkem,No,2026-04,63,1246,1620,1309,311,Yes,0,7,202.23,0.26,88.02,6
MED0389,Enoxaparin 2.5mg Inhaler,Vitamin/Supplement,Alkem,No,2026-05,0,1412,1474,1412,62,Yes,0,7,202.23,0.26,85.96,6
MED0389,Enoxaparin 2.5mg Inhaler,Vitamin/Supplement,Alkem,No,2026-06,0,1855,1504,1504,0,No,351,7,202.23,0.26,85.99,6
MED0389,Enoxaparin 2.5mg Inhaler,Vitamin/Supplement,Alkem,No,2026-07,351,1505,1782,1782,0,No,74,7,202.23,0.26,84.04,6
MED0390,Methyldopa 1mg Drops,Vitamin/Supplement,Torrent,No,2025-08,324,639,599,599,0,No,364,10,439.35,0.15,263.32,6
MED0390,Methyldopa 1mg Drops,Vitamin/Supplement,Torrent,No,2025-09,364,748,693,693,0,No,419,10,439.35,0.15,256.21,6
MED0390,Methyldopa 1mg Drops,Vitamin/Supplement,Torrent,No,2025-10,419,798,687,687,0,No,530,10,439.35,0.15,257.44,6
MED0390,Methyldopa 1mg Drops,Vitamin/Supplement,Torrent,No,2025-11,530,822,648,648,0,No,704,10,439.35,0.15,258.54,6
MED0390,Methyldopa 1mg Drops,Vitamin/Supplement,Torrent,No,2025-12,704,478,596,596,0,No,586,10,439.35,0.15,264.81,6
MED0390,Methyldopa 1mg Drops,Vitamin/Supplement,Torrent,No,2026-01,586,466,574,574,0,No,478,10,439.35,0.15,265.77,6
MED0390,Methyldopa 1mg Drops,Vitamin/Supplement,Torrent,No,2026-02,478,795,754,754,0,No,519,10,439.35,0.15,273.4,6
MED0390,Methyldopa 1mg Drops,Vitamin/Supplement,Torrent,No,2026-03,519,798,666,666,0,No,651,10,439.35,0.15,265.91,6
MED0390,Methyldopa 1mg Drops,Vitamin/Supplement,Torrent,No,2026-04,651,0,602,602,0,No,49,10,439.35,0.15,259.24,6
MED0390,Methyldopa 1mg Drops,Vitamin/Supplement,Torrent,No,2026-05,49,0,574,49,525,Yes,0,10,439.35,0.15,251.68,6
MED0390,Methyldopa 1mg Drops,Vitamin/Supplement,Torrent,No,2026-06,0,490,675,490,185,Yes,0,10,439.35,0.15,246.46,6
MED0390,Methyldopa 1mg Drops,Vitamin/Supplement,Torrent,No,2026-07,0,735,702,702,0,No,33,10,439.35,0.15,247.14,6
MED0391,Metronidazole 250mg Ointment,Cardiac,Zydus,Yes,2025-08,338,1120,922,922,0,No,536,7,737.79,0.14,134.31,9
MED0391,Metronidazole 250mg Ointment,Cardiac,Zydus,Yes,2025-09,536,1248,1069,1069,0,No,715,7,737.79,0.14,135.54,9
MED0391,Metronidazole 250mg Ointment,Cardiac,Zydus,Yes,2025-10,715,1427,1126,1126,0,No,1016,7,737.79,0.14,131.69,9
MED0391,Metronidazole 250mg Ointment,Cardiac,Zydus,Yes,2025-11,1016,903,1185,1185,0,No,734,7,737.79,0.14,135.46,9
MED0391,Metronidazole 250mg Ointment,Cardiac,Zydus,Yes,2025-12,734,0,1005,734,271,Yes,0,7,737.79,0.14,138.36,9
MED0391,Metronidazole 250mg Ointment,Cardiac,Zydus,Yes,2026-01,0,1254,1060,1060,0,No,194,7,737.79,0.14,136.64,9
MED0391,Metronidazole 250mg Ointment,Cardiac,Zydus,Yes,2026-02,194,1112,941,941,0,No,365,7,737.79,0.14,133.06,9
MED0391,Metronidazole 250mg Ointment,Cardiac,Zydus,Yes,2026-03,365,1158,1224,1224,0,No,299,7,737.79,0.14,130.27,9
MED0391,Metronidazole 250mg Ointment,Cardiac,Zydus,Yes,2026-04,299,1182,999,999,0,No,482,7,725.23,0.14,127.11,9
MED0391,Metronidazole 250mg Ointment,Cardiac,Zydus,Yes,2026-05,482,1096,1091,1091,0,No,487,7,725.23,0.14,123.92,9
MED0391,Metronidazole 250mg Ointment,Cardiac,Zydus,Yes,2026-06,487,1388,1100,1100,0,No,775,7,725.23,0.14,124.08,9
MED0391,Metronidazole 250mg Ointment,Cardiac,Zydus,Yes,2026-07,775,1252,1178,1178,0,No,849,7,725.23,0.14,122.22,9
MED0392,Ranitidine Syrup 10mg Drops,Emergency/Critical Care,Torrent,Yes,2025-08,457,1508,1822,1822,0,No,143,5,216.81,0.16,332.04,24
MED0392,Ranitidine Syrup 10mg Drops,Emergency/Critical Care,Torrent,Yes,2025-09,143,2118,2079,2079,0,No,182,5,216.81,0.16,342.28,24
MED0392,Ranitidine Syrup 10mg Drops,Emergency/Critical Care,Torrent,Yes,2025-10,182,1979,1878,1878,0,No,283,5,216.81,0.16,346.14,24
MED0392,Ranitidine Syrup 10mg Drops,Emergency/Critical Care,Torrent,Yes,2025-11,283,1247,1736,1530,206,Yes,0,5,216.81,0.16,355.53,24
MED0392,Ranitidine Syrup 10mg Drops,Emergency/Critical Care,Torrent,Yes,2025-12,0,2108,1784,1784,0,No,324,5,216.81,0.16,348.05,24
MED0392,Ranitidine Syrup 10mg Drops,Emergency/Critical Care,Torrent,Yes,2026-01,324,0,1973,324,1649,Yes,0,5,216.81,0.16,345.58,24
MED0392,Ranitidine Syrup 10mg Drops,Emergency/Critical Care,Torrent,Yes,2026-02,0,1502,1888,1502,386,Yes,0,5,216.81,0.16,346.72,24
MED0392,Ranitidine Syrup 10mg Drops,Emergency/Critical Care,Torrent,Yes,2026-03,0,0,1952,0,1952,Yes,0,5,216.81,0.16,337.87,24
MED0392,Ranitidine Syrup 10mg Drops,Emergency/Critical Care,Torrent,Yes,2026-04,0,0,2086,0,2086,Yes,0,5,216.54,0.16,327.5,24
MED0392,Ranitidine Syrup 10mg Drops,Emergency/Critical Care,Torrent,Yes,2026-05,0,1913,2114,1913,201,Yes,0,5,216.54,0.16,331.07,24
MED0392,Ranitidine Syrup 10mg Drops,Emergency/Critical Care,Torrent,Yes,2026-06,0,2128,2027,2027,0,No,101,5,216.54,0.16,334.04,24
MED0392,Ranitidine Syrup 10mg Drops,Emergency/Critical Care,Torrent,Yes,2026-07,101,1620,1757,1721,36,Yes,0,5,216.54,0.16,332.17,24
MED0393,Insulin Glargine 50mg Capsule,Analgesic,Intas,No,2025-08,138,382,397,397,0,No,123,5,27.1,0.14,168.92,36
MED0393,Insulin Glargine 50mg Capsule,Analgesic,Intas,No,2025-09,123,360,384,384,0,No,99,5,27.1,0.14,168.02,36
MED0393,Insulin Glargine 50mg Capsule,Analgesic,Intas,No,2025-10,99,370,404,404,0,No,65,5,27.1,0.14,162.95,36
MED0393,Insulin Glargine 50mg Capsule,Analgesic,Intas,No,2025-11,65,484,398,398,0,No,151,5,27.1,0.14,161.2,36
MED0393,Insulin Glargine 50mg Capsule,Analgesic,Intas,No,2025-12,151,234,333,333,0,No,52,5,27.1,0.14,157.76,36
MED0393,Insulin Glargine 50mg Capsule,Analgesic,Intas,No,2026-01,52,358,309,309,0,No,101,5,27.1,0.14,153.72,36
MED0393,Insulin Glargine 50mg Capsule,Analgesic,Intas,No,2026-02,101,368,330,330,0,No,139,5,27.1,0.14,158.58,36
MED0393,Insulin Glargine 50mg Capsule,Analgesic,Intas,No,2026-03,139,400,329,329,0,No,210,5,27.1,0.14,159.64,36
MED0393,Insulin Glargine 50mg Capsule,Analgesic,Intas,No,2026-04,210,0,409,210,199,Yes,0,5,27.1,0.14,162.07,36
MED0393,Insulin Glargine 50mg Capsule,Analgesic,Intas,No,2026-05,0,360,392,360,32,Yes,0,5,27.1,0.14,160.11,36
MED0393,Insulin Glargine 50mg Capsule,Analgesic,Intas,No,2026-06,0,373,376,373,3,Yes,0,5,27.1,0.14,158.97,36
MED0393,Insulin Glargine 50mg Capsule,Analgesic,Intas,No,2026-07,0,396,329,329,0,No,67,5,27.1,0.14,156.17,36
MED0394,Propranolol 5ml Inhaler,Vaccine,Sun Pharma,No,2025-08,542,1848,1474,1474,0,No,916,5,328.86,0.25,317.47,6
MED0394,Propranolol 5ml Inhaler,Vaccine,Sun Pharma,No,2025-09,916,1108,1531,1531,0,No,493,5,328.86,0.25,309.41,6
MED0394,Propranolol 5ml Inhaler,Vaccine,Sun Pharma,No,2025-10,493,1464,1207,1207,0,No,750,5,328.86,0.25,302.99,6
MED0394,Propranolol 5ml Inhaler,Vaccine,Sun Pharma,No,2025-11,750,0,1335,750,585,Yes,0,5,328.86,0.25,308.94,6
MED0394,Propranolol 5ml Inhaler,Vaccine,Sun Pharma,No,2025-12,0,1002,1248,1002,246,Yes,0,5,328.86,0.25,312.49,6
MED0394,Propranolol 5ml Inhaler,Vaccine,Sun Pharma,No,2026-01,0,1105,1457,1105,352,Yes,0,5,328.86,0.25,313.43,6
MED0394,Propranolol 5ml Inhaler,Vaccine,Sun Pharma,No,2026-02,0,1338,1422,1338,84,Yes,0,5,328.86,0.25,312.93,6
MED0394,Propranolol 5ml Inhaler,Vaccine,Sun Pharma,No,2026-03,0,0,1416,0,1416,Yes,0,5,328.86,0.25,321.38,6
