Medicine_ID,Medicine_Name,Category,Manufacturer,Is_Critical,Month,Opening_Stock,Restock_Qty,Monthly_Demand,Demand_Std_Dev,Fulfilled_Demand,Stockout_Units,Stockout_Flag,Closing_Stock,Lead_Time_Days,Unit_Cost_INR,Holding_Cost_Percent,Ordering_Cost_INR,Shelf_Life_Months
MED0463,Misoprostol 50mg Suspension,Cardiac,Glenmark,No,2026-04,0,1769,1889,351.1,1769,120,Yes,0,10,68.67,0.26,194.75,12
MED0463,Misoprostol 50mg Suspension,Cardiac,Glenmark,No,2026-05,0,1268,1447,310.1,1268,179,Yes,0,10,68.67,0.26,194.75,12
MED0463,Misoprostol 50mg Suspension,Cardiac,Glenmark,No,2026-06,0,1597,1312,320.9,1312,0,No,285,10,68.67,0.26,194.75,12
MED0463,Misoprostol 50mg Suspension,Cardiac,Glenmark,No,2026-07,285,1570,1800,419.9,1800,0,No,55,10,68.67,0.26,194.75,12
MED0464,Chlorhexidine 50mg Drops,Gastrointestinal,Lupin,No,2025-08,130,810,758,212.1,758,0,No,182,5,419.59,0.23,122.81,24
MED0464,Chlorhexidine 50mg Drops,Gastrointestinal,Lupin,No,2025-09,182,764,645,206.8,645,0,No,301,5,419.59,0.23,122.81,24
MED0464,Chlorhexidine 50mg Drops,Gastrointestinal,Lupin,No,2025-10,301,0,779,163.3,301,478,Yes,0,5,419.59,0.23,122.81,24
MED0464,Chlorhexidine 50mg Drops,Gastrointestinal,Lupin,No,2025-11,0,634,650,109.6,634,16,Yes,0,5,419.59,0.23,122.81,24
MED0464,Chlorhexidine 50mg Drops,Gastrointestinal,Lupin,No,2025-12,0,576,807,261.8,576,231,Yes,0,5,419.59,0.23,122.81,24
MED0464,Chlorhexidine 50mg Drops,Gastrointestinal,Lupin,No,2026-01,0,0,685,196.2,0,685,Yes,0,5,419.59,0.23,122.81,24
MED0464,Chlorhexidine 50mg Drops,Gastrointestinal,Lupin,No,2026-02,0,881,785,261.3,785,0,No,96,5,419.59,0.23,122.81,24
MED0464,Chlorhexidine 50mg Drops,Gastrointestinal,Lupin,No,2026-03,96,0,644,185.6,96,548,Yes,0,5,419.59,0.23,122.81,24
MED0464,Chlorhexidine 50mg Drops,Gastrointestinal,Lupin,No,2026-04,0,698,644,188,644,0,No,54,5,419.59,0.23,122.81,24
MED0464,Chlorhexidine 50mg Drops,Gastrointestinal,Lupin,No,2026-05,54,915,715,203.8,715,0,No,254,5,419.59,0.23,122.81,24
MED0464,Chlorhexidine 50mg Drops,Gastrointestinal,Lupin,No,2026-06,254,838,803,248.1,803,0,No,289,5,419.59,0.23,122.81,24
MED0464,Chlorhexidine 50mg Drops,Gastrointestinal,Lupin,No,2026-07,289,754,638,116.8,638,0,No,405,5,419.59,0.23,122.81,24
MED0465,Insulin 2.5mg Ointment,Neuro/Psychiatric,Lupin,No,2025-08,230,336,353,54.8,353,0,No,213,10,107.26,0.18,294.55,9
MED0465,Insulin 2.5mg Ointment,Neuro/Psychiatric,Lupin,No,2025-09,213,0,358,120.2,213,145,Yes,0,10,107.26,0.18,294.55,9
MED0465,Insulin 2.5mg Ointment,Neuro/Psychiatric,Lupin,No,2025-10,0,440,362,80.9,362,0,No,78,10,107.26,0.18,294.55,9
MED0465,Insulin 2.5mg Ointment,Neuro/Psychiatric,Lupin,No,2025-11,78,282,353,123.5,353,0,No,7,10,107.26,0.18,294.55,9
MED0465,Insulin 2.5mg Ointment,Neuro/Psychiatric,Lupin,No,2025-12,7,462,366,71.5,366,0,No,103,10,107.26,0.18,294.55,9
MED0465,Insulin 2.5mg Ointment,Neuro/Psychiatric,Lupin,No,2026-01,103,289,390,79.8,390,0,No,2,10,107.26,0.18,294.55,9
MED0465,Insulin 2.5mg Ointment,Neuro/Psychiatric,Lupin,No,2026-02,2,378,336,56.6,336,0,No,44,10,107.26,0.18,294.55,9
MED0465,Insulin 2.5mg Ointment,Neuro/Psychiatric,Lupin,No,2026-03,44,337,387,62.7,381,6,Yes,0,10,107.26,0.18,294.55,9
MED0465,Insulin 2.5mg Ointment,Neuro/Psychiatric,Lupin,No,2026-04,0,342,317,70.5,317,0,No,25,10,107.26,0.18,294.55,9
MED0465,Insulin 2.5mg Ointment,Neuro/Psychiatric,Lupin,No,2026-05,25,315,401,96.6,340,61,Yes,0,10,107.26,0.18,294.55,9
MED0465,Insulin 2.5mg Ointment,Neuro/Psychiatric,Lupin,No,2026-06,0,307,402,72.6,307,95,Yes,0,10,107.26,0.18,294.55,9
MED0465,Insulin 2.5mg Ointment,Neuro/Psychiatric,Lupin,No,2026-07,0,398,339,88.3,339,0,No,59,10,107.26,0.18,294.55,9
MED0466,Glimepiride 10mg Tablet,Neuro/Psychiatric,Cipla,No,2025-08,2044,2605,2282,626.8,2282,0,No,2367,21,211.21,0.16,328.51,12
MED0466,Glimepiride 10mg Tablet,Neuro/Psychiatric,Cipla,No,2025-09,2367,1480,1898,538.7,1898,0,No,1949,21,211.21,0.16,328.51,12
MED0466,Glimepiride 10mg Tablet,Neuro/Psychiatric,Cipla,No,2025-10,1949,1280,1354,389.6,1354,0,No,1875,21,211.21,0.16,328.51,12
MED0466,Glimepiride 10mg Tablet,Neuro/Psychiatric,Cipla,No,2025-11,1875,1380,1489,287.7,1489,0,No,1766,21,211.21,0.16,328.51,12
MED0466,Glimepiride 10mg Tablet,Neuro/Psychiatric,Cipla,No,2025-12,1766,1108,1365,282.7,1365,0,No,1509,21,211.21,0.16,328.51,12
MED0466,Glimepiride 10mg Tablet,Neuro/Psychiatric,Cipla,No,2026-01,1509,1332,1123,361,1123,0,No,1718,21,211.21,0.16,328.51,12
MED0466,Glimepiride 10mg Tablet,Neuro/Psychiatric,Cipla,No,2026-02,1718,1247,1462,240.6,1462,0,No,1503,21,211.21,0.16,328.51,12
MED0466,Glimepiride 10mg Tablet,Neuro/Psychiatric,Cipla,No,2026-03,1503,1414,1510,408,1510,0,No,1407,21,211.21,0.16,328.51,12
MED0466,Glimepiride 10mg Tablet,Neuro/Psychiatric,Cipla,No,2026-04,1407,1797,2083,691,2083,0,No,1121,21,211.21,0.16,328.51,12
MED0466,Glimepiride 10mg Tablet,Neuro/Psychiatric,Cipla,No,2026-05,1121,3201,3159,491.4,3159,0,No,1163,21,211.21,0.16,328.51,12
MED0466,Glimepiride 10mg Tablet,Neuro/Psychiatric,Cipla,No,2026-06,1163,2630,2991,573.2,2991,0,No,802,21,211.21,0.16,328.51,12
MED0466,Glimepiride 10mg Tablet,Neuro/Psychiatric,Cipla,No,2026-07,802,2041,2476,505.9,2476,0,No,367,21,211.21,0.16,328.51,12
MED0467,Atorvastatin 10mg Drops,Antibiotic,Dr Reddy's,Yes,2025-08,1378,0,3554,544.6,1378,2176,Yes,0,7,785.99,0.27,176.13,9
MED0467,Atorvastatin 10mg Drops,Antibiotic,Dr Reddy's,Yes,2025-09,0,2837,3003,560.5,2837,166,Yes,0,7,785.99,0.27,176.13,9
MED0467,Atorvastatin 10mg Drops,Antibiotic,Dr Reddy's,Yes,2025-10,0,2973,2536,863.5,2536,0,No,437,7,785.99,0.27,176.13,9
MED0467,Atorvastatin 10mg Drops,Antibiotic,Dr Reddy's,Yes,2025-11,437,2730,2282,763,2282,0,No,885,7,785.99,0.27,176.13,9
MED0467,Atorvastatin 10mg Drops,Antibiotic,Dr Reddy's,Yes,2025-12,885,2808,2209,504.9,2209,0,No,1484,7,785.99,0.27,176.13,9
MED0467,Atorvastatin 10mg Drops,Antibiotic,Dr Reddy's,Yes,2026-01,1484,1665,1887,426.7,1887,0,No,1262,7,785.99,0.27,176.13,9
MED0467,Atorvastatin 10mg Drops,Antibiotic,Dr Reddy's,Yes,2026-02,1262,2289,1915,495.6,1915,0,No,1636,7,785.99,0.27,176.13,9
MED0467,Atorvastatin 10mg Drops,Antibiotic,Dr Reddy's,Yes,2026-03,1636,2812,2691,842.1,2691,0,No,1757,7,785.99,0.27,176.13,9
MED0467,Atorvastatin 10mg Drops,Antibiotic,Dr Reddy's,Yes,2026-04,1757,2981,3594,816.2,3594,0,No,1144,7,785.99,0.27,176.13,9
MED0467,Atorvastatin 10mg Drops,Antibiotic,Dr Reddy's,Yes,2026-05,1144,0,5630,1163,1144,4486,Yes,0,7,785.99,0.27,176.13,9
MED0467,Atorvastatin 10mg Drops,Antibiotic,Dr Reddy's,Yes,2026-06,0,4675,4280,1280.5,4280,0,No,395,7,785.99,0.27,176.13,9
MED0467,Atorvastatin 10mg Drops,Antibiotic,Dr Reddy's,Yes,2026-07,395,3932,4174,914.2,4174,0,No,153,7,785.99,0.27,176.13,9
MED0468,Morphine 5mg Syrup,Anesthetic,Aurobindo,No,2025-08,1210,5001,4540,847.5,4540,0,No,1671,5,742.88,0.22,136.61,36
MED0468,Morphine 5mg Syrup,Anesthetic,Aurobindo,No,2025-09,1671,3883,4448,1489.2,4448,0,No,1106,5,742.88,0.22,136.61,36
MED0468,Morphine 5mg Syrup,Anesthetic,Aurobindo,No,2025-10,1106,2402,2663,797.4,2663,0,No,845,5,742.88,0.22,136.61,36
MED0468,Morphine 5mg Syrup,Anesthetic,Aurobindo,No,2025-11,845,2039,2064,680.9,2064,0,No,820,5,742.88,0.22,136.61,36
MED0468,Morphine 5mg Syrup,Anesthetic,Aurobindo,No,2025-12,820,1805,2018,626.5,2018,0,No,607,5,742.88,0.22,136.61,36
MED0468,Morphine 5mg Syrup,Anesthetic,Aurobindo,No,2026-01,607,2002,1720,572,1720,0,No,889,5,742.88,0.22,136.61,36
MED0468,Morphine 5mg Syrup,Anesthetic,Aurobindo,No,2026-02,889,1672,1791,272.3,1791,0,No,770,5,742.88,0.22,136.61,36
MED0468,Morphine 5mg Syrup,Anesthetic,Aurobindo,No,2026-03,770,2765,2183,592.3,2183,0,No,1352,5,742.88,0.22,136.61,36
MED0468,Morphine 5mg Syrup,Anesthetic,Aurobindo,No,2026-04,1352,2319,2056,601.2,2056,0,No,1615,5,742.88,0.22,136.61,36
MED0468,Morphine 5mg Syrup,Anesthetic,Aurobindo,No,2026-05,1615,2568,3157,480,3157,0,No,1026,5,742.88,0.22,136.61,36
MED0468,Morphine 5mg Syrup,Anesthetic,Aurobindo,No,2026-06,1026,3988,4050,1197.6,4050,0,No,964,5,742.88,0.22,136.61,36
MED0468,Morphine 5mg Syrup,Anesthetic,Aurobindo,No,2026-07,964,4234,4712,1253.6,4712,0,No,486,5,742.88,0.22,136.61,36
MED0469,Azithromycin 5mg Syrup,Neuro/Psychiatric,Cipla,Yes,2025-08,678,4190,4688,791.5,4688,0,No,180,4,252.88,0.14,243.21,12
MED0469,Azithromycin 5mg Syrup,Neuro/Psychiatric,Cipla,Yes,2025-09,180,3952,3314,858.8,3314,0,No,818,4,252.88,0.14,243.21,12
MED0469,Azithromycin 5mg Syrup,Neuro/Psychiatric,Cipla,Yes,2025-10,818,2183,2073,351.9,2073,0,No,928,4,252.88,0.14,243.21,12
MED0469,Azithromycin 5mg Syrup,Neuro/Psychiatric,Cipla,Yes,2025-11,928,2539,1997,403.1,1997,0,No,1470,4,252.88,0.14,243.21,12
MED0469,Azithromycin 5mg Syrup,Neuro/Psychiatric,Cipla,Yes,2025-12,1470,1187,1601,483.7,1601,0,No,1056,4,252.88,0.14,243.21,12
MED0469,Azithromycin 5mg Syrup,Neuro/Psychiatric,Cipla,Yes,2026-01,1056,1271,1518,254.3,1518,0,No,809,4,252.88,0.14,243.21,12
MED0469,Azithromycin 5mg Syrup,Neuro/Psychiatric,Cipla,Yes,2026-02,809,1377,1667,344.9,1667,0,No,519,4,252.88,0.14,243.21,12
MED0469,Azithromycin 5mg Syrup,Neuro/Psychiatric,Cipla,Yes,2026-03,519,2442,2028,349.1,2028,0,No,933,4,252.88,0.14,243.21,12
MED0469,Azithromycin 5mg Syrup,Neuro/Psychiatric,Cipla,Yes,2026-04,933,2735,2250,367.8,2250,0,No,1418,4,252.88,0.14,243.21,12
MED0469,Azithromycin 5mg Syrup,Neuro/Psychiatric,Cipla,Yes,2026-05,1418,2046,2367,428.9,2367,0,No,1097,4,252.88,0.14,243.21,12
MED0469,Azithromycin 5mg Syrup,Neuro/Psychiatric,Cipla,Yes,2026-06,1097,2879,3671,973.4,3671,0,No,305,4,252.88,0.14,243.21,12
MED0469,Azithromycin 5mg Syrup,Neuro/Psychiatric,Cipla,Yes,2026-07,305,3492,4586,1042.9,3797,789,Yes,0,4,252.88,0.14,243.21,12
MED0470,Insulin Regular 1g Suspension,Vitamin/Supplement,Aurobindo,No,2025-08,1872,2049,2854,659.9,2854,0,No,1067,10,589.59,0.2,217.56,12
MED0470,Insulin Regular 1g Suspension,Vitamin/Supplement,Aurobindo,No,2025-09,1067,4075,3213,691.7,3213,0,No,1929,10,589.59,0.2,217.56,12
MED0470,Insulin Regular 1g Suspension,Vitamin/Supplement,Aurobindo,No,2025-10,1929,3738,2966,680.5,2966,0,No,2701,10,589.59,0.2,217.56,12
MED0470,Insulin Regular 1g Suspension,Vitamin/Supplement,Aurobindo,No,2025-11,2701,3703,3068,868.4,3068,0,No,3336,10,589.59,0.2,217.56,12
MED0470,Insulin Regular 1g Suspension,Vitamin/Supplement,Aurobindo,No,2025-12,3336,2966,3096,639.7,3096,0,No,3206,10,589.59,0.2,217.56,12
MED0470,Insulin Regular 1g Suspension,Vitamin/Supplement,Aurobindo,No,2026-01,3206,0,2479,772.3,2479,0,No,727,10,589.59,0.2,217.56,12
MED0470,Insulin Regular 1g Suspension,Vitamin/Supplement,Aurobindo,No,2026-02,727,2878,2918,633.9,2918,0,No,687,10,589.59,0.2,217.56,12
MED0470,Insulin Regular 1g Suspension,Vitamin/Supplement,Aurobindo,No,2026-03,687,3570,3343,774.5,3343,0,No,914,10,589.59,0.2,217.56,12
MED0470,Insulin Regular 1g Suspension,Vitamin/Supplement,Aurobindo,No,2026-04,914,0,2679,458.4,914,1765,Yes,0,10,589.59,0.2,217.56,12
MED0470,Insulin Regular 1g Suspension,Vitamin/Supplement,Aurobindo,No,2026-05,0,2022,2493,588.9,2022,471,Yes,0,10,589.59,0.2,217.56,12
MED0470,Insulin Regular 1g Suspension,Vitamin/Supplement,Aurobindo,No,2026-06,0,3322,3157,555.2,3157,0,No,165,10,589.59,0.2,217.56,12
MED0470,Insulin Regular 1g Suspension,Vitamin/Supplement,Aurobindo,No,2026-07,165,2422,2497,855.5,2497,0,No,90,10,589.59,0.2,217.56,12
MED0471,Streptokinase 20mg Suspension,Gastrointestinal,Biocon,No,2025-08,884,0,1589,392.7,884,705,Yes,0,10,350.72,0.17,209.41,9
MED0471,Streptokinase 20mg Suspension,Gastrointestinal,Biocon,No,2025-09,0,1090,1393,411,1090,303,Yes,0,10,350.72,0.17,209.41,9
MED0471,Streptokinase 20mg Suspension,Gastrointestinal,Biocon,No,2025-10,0,1609,1859,577.3,1609,250,Yes,0,10,350.72,0.17,209.41,9
MED0471,Streptokinase 20mg Suspension,Gastrointestinal,Biocon,No,2025-11,0,3386,2660,477.6,2660,0,No,726,10,350.72,0.17,209.41,9
MED0471,Streptokinase 20mg Suspension,Gastrointestinal,Biocon,No,2025-12,726,2576,3280,532.6,3280,0,No,22,10,350.72,0.17,209.41,9
MED0471,Streptokinase 20mg Suspension,Gastrointestinal,Biocon,No,2026-01,22,3953,3588,1245.7,3588,0,No,387,10,350.72,0.17,209.41,9
MED0471,Streptokinase 20mg Suspension,Gastrointestinal,Biocon,No,2026-02,387,2028,2870,564.6,2415,455,Yes,0,10,350.72,0.17,209.41,9
MED0471,Streptokinase 20mg Suspension,Gastrointestinal,Biocon,No,2026-03,0,1405,1810,597.1,1405,405,Yes,0,10,350.72,0.17,209.41,9
MED0471,Streptokinase 20mg Suspension,Gastrointestinal,Biocon,No,2026-04,0,1447,1356,314.1,1356,0,No,91,10,350.72,0.17,209.41,9
MED0471,Streptokinase 20mg Suspension,Gastrointestinal,Biocon,No,2026-05,91,0,1307,350.8,91,1216,Yes,0,10,350.72,0.17,209.41,9
MED0471,Streptokinase 20mg Suspension,Gastrointestinal,Biocon,No,2026-06,0,0,1293,450.5,0,1293,Yes,0,10,350.72,0.17,209.41,9
MED0471,Streptokinase 20mg Suspension,Gastrointestinal,Biocon,No,2026-07,0,1465,1403,293.4,1403,0,No,62,10,350.72,0.17,209.41,9
MED0472,Ampicillin 20mg Inhaler,Vitamin/Supplement,Lupin,No,2025-08,375,1569,2222,506.5,1944,278,Yes,0,3,420.59,0.14,102.88,6
MED0472,Ampicillin 20mg Inhaler,Vitamin/Supplement,Lupin,No,2025-09,0,1876,2184,440.9,1876,308,Yes,0,3,420.59,0.14,102.88,6
MED0472,Ampicillin 20mg Inhaler,Vitamin/Supplement,Lupin,No,2025-10,0,1529,1715,310.4,1529,186,Yes,0,3,420.59,0.14,102.88,6
MED0472,Ampicillin 20mg Inhaler,Vitamin/Supplement,Lupin,No,2025-11,0,1281,1774,308.2,1281,493,Yes,0,3,420.59,0.14,102.88,6
MED0472,Ampicillin 20mg Inhaler,Vitamin/Supplement,Lupin,No,2025-12,0,1581,2016,388.6,1581,435,Yes,0,3,420.59,0.14,102.88,6
MED0472,Ampicillin 20mg Inhaler,Vitamin/Supplement,Lupin,No,2026-01,0,0,1967,530.3,0,1967,Yes,0,3,420.59,0.14,102.88,6
MED0472,Ampicillin 20mg Inhaler,Vitamin/Supplement,Lupin,No,2026-02,0,2070,1948,410.1,1948,0,No,122,3,420.59,0.14,102.88,6
MED0472,Ampicillin 20mg Inhaler,Vitamin/Supplement,Lupin,No,2026-03,122,1797,2063,569.7,1919,144,Yes,0,3,420.59,0.14,102.88,6
MED0472,Ampicillin 20mg Inhaler,Vitamin/Supplement,Lupin,No,2026-04,0,1647,1834,473.4,1647,187,Yes,0,3,420.59,0.14,102.88,6
MED0472,Ampicillin 20mg Inhaler,Vitamin/Supplement,Lupin,No,2026-05,0,1679,2182,368.3,1679,503,Yes,0,3,420.59,0.14,102.88,6
MED0472,Ampicillin 20mg Inhaler,Vitamin/Supplement,Lupin,No,2026-06,0,1618,2174,486.2,1618,556,Yes,0,3,420.59,0.14,102.88,6
MED0472,Ampicillin 20mg Inhaler,Vitamin/Supplement,Lupin,No,2026-07,0,2497,1934,419.8,1934,0,No,563,3,420.59,0.14,102.88,6
MED0473,Measles Vaccine 10ml Ointment,Antidiabetic,Glenmark,Yes,2025-08,611,2036,2543,653.8,2543,0,No,104,7,714.54,0.23,127.98,6
MED0473,Measles Vaccine 10ml Ointment,Antidiabetic,Glenmark,Yes,2025-09,104,0,2339,562.6,104,2235,Yes,0,7,714.54,0.23,127.98,6
MED0473,Measles Vaccine 10ml Ointment,Antidiabetic,Glenmark,Yes,2025-10,0,1344,1492,303.9,1344,148,Yes,0,7,714.54,0.23,127.98,6
MED0473,Measles Vaccine 10ml Ointment,Antidiabetic,Glenmark,Yes,2025-11,0,1045,1408,258.1,1045,363,Yes,0,7,714.54,0.23,127.98,6
MED0473,Measles Vaccine 10ml Ointment,Antidiabetic,Glenmark,Yes,2025-12,0,1347,1481,281,1347,134,Yes,0,7,714.54,0.23,127.98,6
MED0473,Measles Vaccine 10ml Ointment,Antidiabetic,Glenmark,Yes,2026-01,0,1464,1214,252.8,1214,0,No,250,7,714.54,0.23,127.98,6
MED0473,Measles Vaccine 10ml Ointment,Antidiabetic,Glenmark,Yes,2026-02,250,1091,1336,265.1,1336,0,No,5,7,714.54,0.23,127.98,6
MED0473,Measles Vaccine 10ml Ointment,Antidiabetic,Glenmark,Yes,2026-03,5,1928,1913,323.1,1913,0,No,20,7,714.54,0.23,127.98,6
MED0473,Measles Vaccine 10ml Ointment,Antidiabetic,Glenmark,Yes,2026-04,20,1946,2344,655.9,1966,378,Yes,0,7,714.54,0.23,127.98,6
MED0473,Measles Vaccine 10ml Ointment,Antidiabetic,Glenmark,Yes,2026-05,0,0,3315,823.5,0,3315,Yes,0,7,714.54,0.23,127.98,6
MED0473,Measles Vaccine 10ml Ointment,Antidiabetic,Glenmark,Yes,2026-06,0,0,3712,1050.9,0,3712,Yes,0,7,714.54,0.23,127.98,6
MED0473,Measles Vaccine 10ml Ointment,Antidiabetic,Glenmark,Yes,2026-07,0,2519,2908,623.8,2519,389,Yes,0,7,714.54,0.23,127.98,6
MED0474,Hydrocortisone 20mg Tablet,Neuro/Psychiatric,Lupin,No,2025-08,226,588,691,179.9,691,0,No,123,4,263.19,0.22,139.92,9
MED0474,Hydrocortisone 20mg Tablet,Neuro/Psychiatric,Lupin,No,2025-09,123,737,664,118.9,664,0,No,196,4,263.19,0.22,139.92,9
MED0474,Hydrocortisone 20mg Tablet,Neuro/Psychiatric,Lupin,No,2025-10,196,1067,890,192.7,890,0,No,373,4,263.19,0.22,139.92,9
MED0474,Hydrocortisone 20mg Tablet,Neuro/Psychiatric,Lupin,No,2025-11,373,0,1176,272.8,373,803,Yes,0,4,263.19,0.22,139.92,9
MED0474,Hydrocortisone 20mg Tablet,Neuro/Psychiatric,Lupin,No,2025-12,0,0,1371,420.6,0,1371,Yes,0,4,263.19,0.22,139.92,9
MED0474,Hydrocortisone 20mg Tablet,Neuro/Psychiatric,Lupin,No,2026-01,0,1628,1416,379,1416,0,No,212,4,263.19,0.22,139.92,9
MED0474,Hydrocortisone 20mg Tablet,Neuro/Psychiatric,Lupin,No,2026-02,212,941,1109,316.5,1109,0,No,44,4,263.19,0.22,139.92,9
MED0474,Hydrocortisone 20mg Tablet,Neuro/Psychiatric,Lupin,No,2026-03,44,774,835,248.3,818,17,Yes,0,4,263.19,0.22,139.92,9
MED0474,Hydrocortisone 20mg Tablet,Neuro/Psychiatric,Lupin,No,2026-04,0,713,563,195.7,563,0,No,150,4,263.19,0.22,139.92,9
MED0474,Hydrocortisone 20mg Tablet,Neuro/Psychiatric,Lupin,No,2026-05,150,0,499,109,150,349,Yes,0,4,263.19,0.22,139.92,9
MED0474,Hydrocortisone 20mg Tablet,Neuro/Psychiatric,Lupin,No,2026-06,0,506,624,203.5,506,118,Yes,0,4,263.19,0.22,139.92,9
MED0474,Hydrocortisone 20mg Tablet,Neuro/Psychiatric,Lupin,No,2026-07,0,601,539,144.3,539,0,No,62,4,263.19,0.22,139.92,9
MED0475,Amoxicillin 10mg Capsule,Respiratory,Torrent,Yes,2025-08,192,2199,2306,355.8,2306,0,No,85,2,345.88,0.13,335.72,36
MED0475,Amoxicillin 10mg Capsule,Respiratory,Torrent,Yes,2025-09,85,1912,2229,620.5,1997,232,Yes,0,2,345.88,0.13,335.72,36
MED0475,Amoxicillin 10mg Capsule,Respiratory,Torrent,Yes,2025-10,0,2248,1776,272.2,1776,0,No,472,2,345.88,0.13,335.72,36
MED0475,Amoxicillin 10mg Capsule,Respiratory,Torrent,Yes,2025-11,472,1740,1450,372,1450,0,No,762,2,345.88,0.13,335.72,36
MED0475,Amoxicillin 10mg Capsule,Respiratory,Torrent,Yes,2025-12,762,931,1172,234,1172,0,No,521,2,345.88,0.13,335.72,36
MED0475,Amoxicillin 10mg Capsule,Respiratory,Torrent,Yes,2026-01,521,1716,1349,364.8,1349,0,No,888,2,345.88,0.13,335.72,36
MED0475,Amoxicillin 10mg Capsule,Respiratory,Torrent,Yes,2026-02,888,1278,1273,192.5,1273,0,No,893,2,345.88,0.13,335.72,36
MED0475,Amoxicillin 10mg Capsule,Respiratory,Torrent,Yes,2026-03,893,1544,1770,287.4,1770,0,No,667,2,345.88,0.13,335.72,36
MED0475,Amoxicillin 10mg Capsule,Respiratory,Torrent,Yes,2026-04,667,2187,2399,466.5,2399,0,No,455,2,345.88,0.13,335.72,36
MED0475,Amoxicillin 10mg Capsule,Respiratory,Torrent,Yes,2026-05,455,3313,3172,1096.7,3172,0,No,596,2,345.88,0.13,335.72,36
MED0475,Amoxicillin 10mg Capsule,Respiratory,Torrent,Yes,2026-06,596,3505,3625,1262.4,3625,0,No,476,2,345.88,0.13,335.72,36
MED0475,Amoxicillin 10mg Capsule,Respiratory,Torrent,Yes,2026-07,476,3260,2928,795.6,2928,0,No,808,2,345.88,0.13,335.72,36
MED0476,Tetanus Toxoid 1mg Inhaler,Neuro/Psychiatric,Alkem,Yes,2025-08,107,822,1170,228.7,929,241,Yes,0,2,736.95,0.28,108.91,6
MED0476,Tetanus Toxoid 1mg Inhaler,Neuro/Psychiatric,Alkem,Yes,2025-09,0,0,1370,286.6,0,1370,Yes,0,2,736.95,0.28,108.91,6
MED0476,Tetanus Toxoid 1mg Inhaler,Neuro/Psychiatric,Alkem,Yes,2025-10,0,847,1077,281.3,847,230,Yes,0,2,736.95,0.28,108.91,6
MED0476,Tetanus Toxoid 1mg Inhaler,Neuro/Psychiatric,Alkem,Yes,2025-11,0,948,1082,257.1,948,134,Yes,0,2,736.95,0.28,108.91,6
MED0476,Tetanus Toxoid 1mg Inhaler,Neuro/Psychiatric,Alkem,Yes,2025-12,0,1445,1157,271.8,1157,0,No,288,2,736.95,0.28,108.91,6
MED0476,Tetanus Toxoid 1mg Inhaler,Neuro/Psychiatric,Alkem,Yes,2026-01,288,1272,1060,208.7,1060,0,No,500,2,736.95,0.28,108.91,6
MED0476,Tetanus Toxoid 1mg Inhaler,Neuro/Psychiatric,Alkem,Yes,2026-02,500,937,1086,374.4,1086,0,No,351,2,736.95,0.28,108.91,6
MED0476,Tetanus Toxoid 1mg Inhaler,Neuro/Psychiatric,Alkem,Yes,2026-03,351,1061,1213,254,1213,0,No,199,2,736.95,0.28,108.91,6
MED0476,Tetanus Toxoid 1mg Inhaler,Neuro/Psychiatric,Alkem,Yes,2026-04,199,1144,1259,396.8,1259,0,No,84,2,736.95,0.28,108.91,6
MED0476,Tetanus Toxoid 1mg Inhaler,Neuro/Psychiatric,Alkem,Yes,2026-05,84,1091,1218,339.7,1175,43,Yes,0,2,736.95,0.28,108.91,6
MED0476,Tetanus Toxoid 1mg Inhaler,Neuro/Psychiatric,Alkem,Yes,2026-06,0,1007,1261,287.3,1007,254,Yes,0,2,736.95,0.28,108.91,6
MED0476,Tetanus Toxoid 1mg Inhaler,Neuro/Psychiatric,Alkem,Yes,2026-07,0,1190,1140,268.1,1140,0,No,50,2,736.95,0.28,108.91,6
MED0477,Ranitidine Syrup 5ml Ointment,Antibiotic,Mankind,No,2025-08,1067,2442,2304,557.6,2304,0,No,1205,4,324.67,0.28,130.6,9
MED0477,Ranitidine Syrup 5ml Ointment,Antibiotic,Mankind,No,2025-09,1205,3297,3039,967.3,3039,0,No,1463,4,324.67,0.28,130.6,9
MED0477,Ranitidine Syrup 5ml Ointment,Antibiotic,Mankind,No,2025-10,1463,4648,3710,841.2,3710,0,No,2401,4,324.67,0.28,130.6,9
MED0477,Ranitidine Syrup 5ml Ointment,Antibiotic,Mankind,No,2025-11,2401,3372,4240,1254.3,4240,0,No,1533,4,324.67,0.28,130.6,9
MED0477,Ranitidine Syrup 5ml Ointment,Antibiotic,Mankind,No,2025-12,1533,6567,5367,1015.9,5367,0,No,2733,4,324.67,0.28,130.6,9
MED0477,Ranitidine Syrup 5ml Ointment,Antibiotic,Mankind,No,2026-01,2733,4374,4868,759.8,4868,0,No,2239,4,324.67,0.28,130.6,9
MED0477,Ranitidine Syrup 5ml Ointment,Antibiotic,Mankind,No,2026-02,2239,0,4465,1032,2239,2226,Yes,0,4,324.67,0.28,130.6,9
MED0477,Ranitidine Syrup 5ml Ointment,Antibiotic,Mankind,No,2026-03,0,2658,2782,917.2,2658,124,Yes,0,4,324.67,0.28,130.6,9
MED0477,Ranitidine Syrup 5ml Ointment,Antibiotic,Mankind,No,2026-04,0,0,2986,941.6,0,2986,Yes,0,4,324.67,0.28,130.6,9
MED0477,Ranitidine Syrup 5ml Ointment,Antibiotic,Mankind,No,2026-05,0,2653,2294,679.1,2294,0,No,359,4,324.67,0.28,130.6,9
